account_id,declared_income_annual,total_deposits_90d,total_withdrawals_90d,num_deposits_90d,num_withdrawals_90d,deposit_withdraw_cycle_days_avg,vpn_usage_pct,countries_accessed_count,device_id,ip_hash,account_age_days,kyc_face_match_score,is_fraud
ACC-L-04649,57217.45,18377.15,14599.85,7,11,33.44,13.96,3,DEV-L-00149,IP-L-04649,379,0.9975,False
ACC-L-02058,54943.94,15703.77,13380.63,3,3,20.46,12.98,3,DEV-L-02058,IP-L-02058,450,0.9242,False
ACC-L-01305,44020.99,6428.86,5652.41,9,2,27.89,12.92,3,DEV-L-01305,IP-L-01305,248,0.8941,False
ACC-L-04283,69714.08,15532.62,7779.27,4,7,19.78,2.12,2,DEV-L-04283,IP-L-04283,78,0.9233,False
ACC-L-02940,76449.55,13769.37,7890.64,8,10,34.7,8.97,3,DEV-L-02940,IP-L-02940,73,0.9247,False
ACC-L-04191,71305.25,13458.85,7303.69,4,7,19.81,15.41,2,DEV-L-04191,IP-L-04191,380,0.9401,False
ACC-L-00456,116999.82,28586.23,20187.37,14,7,16.81,15.58,1,DEV-L-00456,IP-L-00456,447,0.9543,False
ACC-L-04440,39898.48,9349.22,5979.61,9,11,22.9,14.34,3,DEV-L-04440,IP-L-04440,184,0.9769,False
ACC-L-02820,56262.61,12375.99,9650.96,6,5,16.56,3.35,1,DEV-L-02820,IP-L-02820,219,0.948,False
ACC-L-00495,63608.6,20086.96,17261.08,5,5,17.62,5.64,1,DEV-L-00495,IP-L-00495,105,0.9074,False
ACC-L-03344,91467.29,11599.5,9404.69,10,9,27.85,9.63,2,DEV-L-03344,IP-L-03344,287,0.9959,False
ACC-L-01689,118336.53,18465.47,13726.59,9,10,19.33,10.44,1,DEV-L-01689,IP-L-01689,181,0.9968,False
ACC-L-04150,48005.01,9795.76,8134.11,2,9,27.74,8.91,1,DEV-L-04150,IP-L-04150,201,0.9869,False
ACC-L-02612,101726.38,31050.49,22477.87,12,6,20.49,14.45,1,DEV-L-02612,IP-L-02612,486,0.9845,False
ACC-L-03746,44610.55,14324.67,7893.89,9,7,30.73,11.29,2,DEV-L-03746,IP-L-03746,735,0.9921,False
ACC-L-00263,38936.04,10854.37,10043.12,14,9,13.24,12.71,3,DEV-L-00263,IP-L-00263,423,0.8942,False
ACC-F-00081,69676.45,115449.71,106660.57,7,24,2.09,64.43,6,DEV-F-0033,IP-F-0000,66,0.7236,True
ACC-L-04726,52887.52,8666.13,6767.57,7,11,27.38,3.79,2,DEV-L-00226,IP-L-04726,50,0.9647,False
ACC-L-01058,114704.42,27411.6,14623.51,12,11,17.72,8.91,3,DEV-L-01058,IP-L-01058,227,0.8862,False
ACC-L-04364,61930.54,11400.36,7099.13,4,6,20.13,4.29,3,DEV-L-04364,IP-L-04364,511,0.9815,False
ACC-L-00664,57477.23,9121.63,6948.34,12,11,29.51,8.77,3,DEV-L-00664,IP-L-00664,271,0.9422,False
ACC-L-03202,70334.81,23073.95,17508.8,11,1,34.6,9.26,2,DEV-L-03202,IP-L-03202,134,0.9741,False
ACC-L-03445,112349.56,25010.66,23046.88,7,2,16.7,4.42,3,DEV-L-03445,IP-L-03445,495,0.9847,False
ACC-L-04554,56491.34,10477.58,6006.88,2,5,24.69,4.5,1,DEV-L-00054,IP-L-04554,700,0.9492,False
ACC-L-02906,29342.5,3782.16,2723.15,9,5,17.91,8.82,2,DEV-L-02906,IP-L-02906,301,0.9804,False
ACC-L-01948,45804.78,6205.68,5188.88,2,11,17.48,10.9,2,DEV-L-01948,IP-L-01948,512,0.8821,False
ACC-L-03982,31529.18,9241.43,6477.66,14,6,15.35,4.52,2,DEV-L-03982,IP-L-03982,305,0.9028,False
ACC-L-00524,65073.83,18155.56,16453.9,14,7,14.58,3.21,2,DEV-L-00524,IP-L-00524,524,0.9803,False
ACC-L-00079,38506.19,6510.64,5204.06,6,3,14.73,14.24,3,DEV-L-00079,IP-L-00079,365,0.9448,False
ACC-L-01804,84622.64,25138.62,18770.94,14,9,21.45,10.73,1,DEV-L-01804,IP-L-01804,646,0.9377,False
ACC-L-01751,50634.57,14405.67,13407.33,12,7,32.4,9.25,2,DEV-L-01751,IP-L-01751,475,0.9597,False
ACC-L-00693,37989.86,11234.68,5708.53,11,4,30.64,4.16,1,DEV-L-00693,IP-L-00693,752,0.9019,False
ACC-L-00572,39301.74,8956.05,6510.97,12,4,23.8,9.93,3,DEV-L-00572,IP-L-00572,84,0.8906,False
ACC-L-04277,29525.26,5111.46,3389.64,2,4,30.74,14.12,3,DEV-L-04277,IP-L-04277,741,0.8904,False
ACC-L-00659,34003.0,4133.45,2351.21,4,5,19.83,17.86,3,DEV-L-00659,IP-L-00659,187,0.9195,False
ACC-L-02266,51846.13,12946.32,8828.7,4,3,20.17,6.47,3,DEV-L-02266,IP-L-02266,302,0.9477,False
ACC-F-00181,38051.19,75120.66,62573.12,34,16,1.78,93.97,8,DEV-F-0041,IP-F-0067,178,0.8523,True
ACC-F-00164,42540.34,43952.48,38754.7,25,18,4.23,79.39,7,DEV-F-0020,IP-F-0033,77,0.7084,True
ACC-L-01273,52641.05,15934.5,11484.24,13,1,29.55,4.7,2,DEV-L-01273,IP-L-01273,393,0.9385,False
ACC-L-00201,89014.7,28020.41,18099.73,11,11,25.67,11.65,2,DEV-L-00201,IP-L-00201,473,0.9306,False
ACC-L-02288,82894.43,22835.79,18567.87,3,10,14.17,13.12,3,DEV-L-02288,IP-L-02288,794,0.9618,False
ACC-L-03887,68961.35,11458.41,7027.13,13,4,33.93,13.85,1,DEV-L-03887,IP-L-03887,63,0.895,False
ACC-L-04525,103455.36,15037.72,7706.3,3,11,17.79,16.25,2,DEV-L-00025,IP-L-04525,532,0.981,False
ACC-L-01061,95237.71,25880.02,15600.38,10,1,12.13,17.87,3,DEV-L-01061,IP-L-01061,482,0.9331,False
ACC-L-02899,99258.9,20500.46,14242.36,7,5,19.26,9.86,3,DEV-L-02899,IP-L-02899,201,0.9192,False
ACC-L-00861,102502.98,22918.45,14812.42,11,6,14.87,15.72,1,DEV-L-00861,IP-L-00861,758,0.9269,False
ACC-L-04297,36777.09,9238.61,7502.54,9,8,31.26,2.9,2,DEV-L-04297,IP-L-04297,76,0.8888,False
ACC-L-03835,30991.57,5985.3,4059.94,4,11,32.46,12.55,1,DEV-L-03835,IP-L-03835,449,0.8905,False
ACC-L-03239,72121.38,12222.74,6162.81,4,10,27.06,12.98,3,DEV-L-03239,IP-L-03239,476,0.9638,False
ACC-L-01037,39400.85,10592.79,9669.54,5,6,30.65,3.74,2,DEV-L-01037,IP-L-01037,47,0.9219,False
ACC-L-03927,104388.44,13783.15,9875.39,11,3,16.71,9.01,3,DEV-L-03927,IP-L-03927,153,0.9833,False
ACC-L-04395,60125.52,11526.05,7703.76,6,3,20.23,16.74,2,DEV-L-04395,IP-L-04395,627,0.9682,False
ACC-L-03430,77866.01,23691.5,17842.52,7,9,13.13,9.92,2,DEV-L-03430,IP-L-03430,683,0.9784,False
ACC-L-04261,89068.51,14606.72,11180.0,3,11,20.06,17.25,2,DEV-L-04261,IP-L-04261,91,0.8978,False
ACC-L-03918,118229.96,22338.14,13972.64,10,3,12.3,13.56,2,DEV-L-03918,IP-L-03918,576,0.9701,False
ACC-L-03050,85104.1,19744.41,18289.29,9,4,16.82,12.69,1,DEV-L-03050,IP-L-03050,648,0.9009,False
ACC-L-03060,88567.28,27377.21,21865.0,14,5,19.28,17.02,2,DEV-L-03060,IP-L-03060,324,0.9085,False
ACC-L-04306,91077.81,20089.46,18955.28,8,5,31.05,8.89,2,DEV-L-04306,IP-L-04306,251,0.9442,False
ACC-L-02875,97153.93,30867.48,25633.52,13,8,23.98,12.84,3,DEV-L-02875,IP-L-02875,648,0.9129,False
ACC-L-00077,92870.3,27356.92,14940.49,2,9,15.96,17.56,3,DEV-L-00077,IP-L-00077,667,0.9623,False
ACC-L-01540,76458.38,14930.28,12179.84,10,11,20.98,9.55,3,DEV-L-01540,IP-L-01540,527,0.8853,False
ACC-L-02240,119630.94,22669.99,20296.86,11,1,22.42,5.56,1,DEV-L-02240,IP-L-02240,644,0.893,False
ACC-L-01756,58874.44,17453.47,16411.25,7,4,31.98,15.9,3,DEV-L-01756,IP-L-01756,129,0.9113,False
ACC-L-01757,112333.14,37927.44,27226.69,2,2,18.5,9.98,1,DEV-L-01757,IP-L-01757,732,0.9774,False
ACC-L-01608,93685.0,19297.54,14732.77,9,11,23.35,16.66,3,DEV-L-01608,IP-L-01608,743,0.9337,False
ACC-L-04435,66525.55,11322.5,7102.53,10,8,28.68,5.32,1,DEV-L-04435,IP-L-04435,392,0.973,False
ACC-L-00062,85858.44,23466.67,13451.44,9,2,29.75,9.98,1,DEV-L-00062,IP-L-00062,673,0.9726,False
ACC-L-00582,106580.53,29786.9,17175.62,13,2,16.89,11.66,1,DEV-L-00582,IP-L-00582,684,0.9051,False
ACC-L-02829,28921.78,8005.59,5602.77,11,7,31.11,15.8,3,DEV-L-02829,IP-L-02829,411,0.9035,False
ACC-L-04467,27811.74,9624.09,5834.72,4,5,12.92,6.18,2,DEV-L-04467,IP-L-04467,197,0.8851,False
ACC-L-03212,60253.99,8680.16,6672.27,12,7,28.96,9.67,1,DEV-L-03212,IP-L-03212,700,0.9572,False
ACC-L-00951,64026.88,15424.57,14286.64,8,7,14.04,6.66,2,DEV-L-00951,IP-L-00951,445,0.9716,False
ACC-L-04141,30294.84,8270.3,5995.07,6,5,18.68,9.24,3,DEV-L-04141,IP-L-04141,774,0.9648,False
ACC-L-03297,41944.22,9480.03,6628.09,12,11,34.22,6.08,2,DEV-L-03297,IP-L-03297,694,0.9574,False
ACC-L-04672,115877.56,38567.78,26922.16,8,1,15.93,3.79,1,DEV-L-00172,IP-L-04672,156,0.9691,False
ACC-L-01884,119235.86,34961.13,32614.8,13,4,15.78,10.05,2,DEV-L-01884,IP-L-01884,490,0.969,False
ACC-L-03201,66434.28,15899.5,10245.88,3,5,28.98,3.07,1,DEV-L-03201,IP-L-03201,295,0.9747,False
ACC-L-01959,112153.66,21622.01,12923.8,4,11,15.0,3.0,3,DEV-L-01959,IP-L-01959,771,0.9267,False
ACC-L-01651,103988.06,32798.93,25737.96,12,4,26.15,9.29,3,DEV-L-01651,IP-L-01651,56,0.8907,False
ACC-L-01231,68660.77,11185.41,8795.7,11,8,21.97,4.02,1,DEV-L-01231,IP-L-01231,713,0.9468,False
ACC-L-00527,47795.15,6651.99,6105.39,3,9,22.48,13.29,3,DEV-L-00527,IP-L-00527,508,0.8846,False
ACC-L-00549,96955.38,28527.78,24659.32,4,7,18.05,5.59,3,DEV-L-00549,IP-L-00549,747,0.9918,False
ACC-L-03464,76897.17,12172.25,7542.85,11,9,12.52,15.84,2,DEV-L-03464,IP-L-03464,785,0.8942,False
ACC-L-03692,80889.75,22038.05,16033.79,4,6,24.57,16.7,1,DEV-L-03692,IP-L-03692,522,0.8955,False
ACC-F-00054,24526.07,20934.13,15924.73,19,4,4.21,78.37,9,DEV-F-0016,IP-F-0074,21,0.6068,True
ACC-L-02722,65557.83,16860.96,14421.23,10,9,30.89,4.22,2,DEV-L-02722,IP-L-02722,394,0.9857,False
ACC-L-03085,59659.86,20643.77,15671.15,4,1,12.62,13.65,2,DEV-L-03085,IP-L-03085,512,0.9659,False
ACC-L-01670,106353.57,25560.4,16949.28,8,11,16.19,17.37,1,DEV-L-01670,IP-L-01670,200,0.9248,False
ACC-L-03465,26696.71,8053.03,4717.38,5,11,21.74,9.43,1,DEV-L-03465,IP-L-03465,61,0.8817,False
ACC-L-04396,86773.64,27449.28,19815.27,3,8,34.6,8.77,3,DEV-L-04396,IP-L-04396,632,0.9123,False
ACC-L-00696,92697.13,25792.7,16602.57,14,9,23.12,6.22,3,DEV-L-00696,IP-L-00696,681,0.9334,False
ACC-L-01451,62287.91,20286.24,17873.0,5,4,32.71,5.5,1,DEV-L-01451,IP-L-01451,298,0.9782,False
ACC-L-03043,84477.95,28064.52,20943.5,4,7,21.28,12.53,3,DEV-L-03043,IP-L-03043,294,0.9035,False
ACC-L-01911,92325.54,29968.66,18782.01,14,9,26.3,17.46,3,DEV-L-01911,IP-L-01911,136,0.9202,False
ACC-L-00886,111103.65,33368.23,26031.63,6,4,24.46,3.46,3,DEV-L-00886,IP-L-00886,247,0.9081,False
ACC-L-00737,111918.34,17794.97,15443.11,14,10,33.58,16.63,3,DEV-L-00737,IP-L-00737,654,0.9614,False
ACC-L-02299,81688.62,23274.58,21879.3,6,9,18.35,13.35,3,DEV-L-02299,IP-L-02299,591,0.9768,False
ACC-F-00193,69652.27,113792.29,104166.07,34,26,3.2,74.25,8,DEV-F-0005,IP-F-0054,145,0.7212,True
ACC-L-02807,53908.19,10759.21,8084.76,7,6,28.33,13.47,2,DEV-L-02807,IP-L-02807,33,0.9456,False
ACC-L-02996,81421.09,11241.11,10120.67,13,6,19.27,2.73,1,DEV-L-02996,IP-L-02996,559,0.9298,False
ACC-L-01144,25114.34,6572.49,3845.29,5,5,27.03,2.86,2,DEV-L-01144,IP-L-01144,145,0.9485,False
ACC-L-02387,106638.96,22289.97,19927.86,4,11,29.06,2.99,3,DEV-L-02387,IP-L-02387,564,0.9457,False
ACC-L-00518,60831.99,19938.74,10594.67,12,4,16.95,6.67,3,DEV-L-00518,IP-L-00518,611,0.9593,False
ACC-L-04452,73741.57,23045.1,20991.33,12,11,25.1,12.86,2,DEV-L-04452,IP-L-04452,658,0.9308,False
ACC-L-02840,64570.72,12239.9,6604.25,10,11,18.09,13.05,2,DEV-L-02840,IP-L-02840,576,0.964,False
ACC-L-03245,119873.89,21745.27,13129.98,13,4,12.49,4.07,1,DEV-L-03245,IP-L-03245,771,0.9121,False
ACC-L-02965,83327.99,27826.87,22122.13,13,3,34.0,4.38,1,DEV-L-02965,IP-L-02965,504,0.9489,False
ACC-L-00035,63272.96,11890.05,7188.4,8,3,30.48,16.87,2,DEV-L-00035,IP-L-00035,234,0.8826,False
ACC-L-04688,60182.48,17139.19,13259.8,12,8,14.85,11.89,1,DEV-L-00188,IP-L-04688,276,0.9648,False
ACC-L-00178,77313.02,16447.4,14393.77,9,8,26.07,7.98,3,DEV-L-00178,IP-L-00178,770,0.9324,False
ACC-L-04198,101987.85,33381.98,26107.94,3,7,21.83,17.52,2,DEV-L-04198,IP-L-04198,636,0.9258,False
ACC-L-02082,97539.52,27642.72,15808.01,13,6,23.07,6.87,1,DEV-L-02082,IP-L-02082,581,0.9948,False
ACC-L-02467,45906.43,14629.93,9014.84,13,6,25.74,2.11,2,DEV-L-02467,IP-L-02467,522,0.889,False
ACC-L-01829,72838.06,22939.06,20367.25,3,2,33.35,10.0,2,DEV-L-01829,IP-L-01829,379,0.9127,False
ACC-L-03139,71085.8,17462.53,9359.23,11,4,28.52,14.82,3,DEV-L-03139,IP-L-03139,705,0.9189,False
ACC-L-00472,44111.65,6105.7,4356.44,12,9,13.95,14.92,1,DEV-L-00472,IP-L-00472,245,0.9212,False
ACC-L-00701,58879.07,10968.38,6752.64,10,5,21.65,17.45,1,DEV-L-00701,IP-L-00701,709,0.9373,False
ACC-L-04133,54625.25,18444.2,15836.09,4,4,24.76,14.74,3,DEV-L-04133,IP-L-04133,679,0.9632,False
ACC-L-04116,25495.99,4869.1,3504.98,9,1,28.37,10.28,1,DEV-L-04116,IP-L-04116,531,0.9406,False
ACC-L-02012,50854.73,6182.4,4033.06,8,7,27.73,2.99,2,DEV-L-02012,IP-L-02012,662,0.9468,False
ACC-L-00739,29928.8,10077.44,7429.61,13,9,15.64,7.42,2,DEV-L-00739,IP-L-00739,497,0.954,False
ACC-L-02962,27370.17,9143.61,5088.97,7,9,27.01,7.47,2,DEV-L-02962,IP-L-02962,482,0.9367,False
ACC-L-01509,92958.56,19125.88,15412.67,3,6,33.51,3.04,3,DEV-L-01509,IP-L-01509,188,0.923,False
ACC-L-04329,42170.82,11015.66,9711.56,11,6,33.72,17.55,2,DEV-L-04329,IP-L-04329,527,0.8984,False
ACC-L-00076,26963.78,4904.02,3594.25,2,11,26.45,9.71,1,DEV-L-00076,IP-L-00076,493,0.915,False
ACC-L-02358,101950.49,30100.11,25357.95,11,5,28.73,9.86,2,DEV-L-02358,IP-L-02358,64,0.9236,False
ACC-L-01133,74173.0,23551.29,18683.47,8,2,13.45,8.79,1,DEV-L-01133,IP-L-01133,224,0.9927,False
ACC-L-01474,62053.64,19003.51,12987.36,14,5,21.8,16.23,3,DEV-L-01474,IP-L-01474,560,0.923,False
ACC-L-00836,102947.16,13412.22,11265.51,8,3,22.97,15.16,2,DEV-L-00836,IP-L-00836,165,0.9297,False
ACC-L-02273,27618.98,6838.23,3940.66,14,7,31.99,12.74,1,DEV-L-02273,IP-L-02273,628,0.9293,False
ACC-L-00091,60459.68,15093.26,10607.68,7,9,24.09,5.99,2,DEV-L-00091,IP-L-00091,696,0.9917,False
ACC-L-03451,63625.96,16236.24,9619.8,6,8,27.5,3.12,2,DEV-L-03451,IP-L-03451,557,0.911,False
ACC-F-00147,46019.32,31524.83,23494.46,10,21,4.34,68.29,10,DEV-F-0003,IP-F-0074,175,0.7471,True
ACC-L-00438,119985.68,14458.56,11384.71,9,1,33.17,3.5,3,DEV-L-00438,IP-L-00438,85,0.963,False
ACC-L-03182,87428.88,30554.72,21599.35,5,2,30.35,8.02,3,DEV-L-03182,IP-L-03182,412,0.9445,False
ACC-L-00857,67070.77,12961.29,10698.94,8,5,30.21,17.64,2,DEV-L-00857,IP-L-00857,469,0.9371,False
ACC-L-00598,118441.74,32392.72,16835.5,3,7,24.81,16.3,1,DEV-L-00598,IP-L-00598,286,0.9317,False
ACC-L-00716,42865.56,9363.74,7455.67,13,2,12.28,10.3,1,DEV-L-00716,IP-L-00716,319,0.8875,False
ACC-L-04477,36600.59,6885.45,4245.57,9,4,32.81,9.98,2,DEV-L-04477,IP-L-04477,752,0.9523,False
ACC-L-01242,36547.88,6192.97,3200.09,2,5,33.1,9.35,1,DEV-L-01242,IP-L-01242,423,0.9629,False
ACC-L-03703,34588.06,11522.66,10286.06,13,11,17.68,16.49,2,DEV-L-03703,IP-L-03703,245,0.9148,False
ACC-L-01953,45627.53,11658.91,8117.23,4,6,29.47,11.33,1,DEV-L-01953,IP-L-01953,79,0.9425,False
ACC-L-02463,67739.49,21048.57,17511.53,10,3,28.91,10.82,3,DEV-L-02463,IP-L-02463,334,0.8811,False
ACC-L-00411,86760.76,25218.33,12966.78,6,3,26.56,16.38,2,DEV-L-00411,IP-L-00411,622,0.9757,False
ACC-L-00752,68536.91,18619.59,16971.87,12,6,14.39,15.01,2,DEV-L-00752,IP-L-00752,255,0.9607,False
ACC-F-00062,53656.28,98212.39,79844.24,20,18,3.22,86.39,4,DEV-F-0043,IP-F-0054,147,0.8432,True
ACC-L-00034,31870.07,10825.51,7958.48,3,8,14.6,15.47,2,DEV-L-00034,IP-L-00034,68,0.8886,False
ACC-L-01974,73438.36,13920.72,10498.25,10,3,29.38,13.39,2,DEV-L-01974,IP-L-01974,211,0.9856,False
ACC-L-04456,80177.76,18010.24,13235.72,12,5,23.13,9.62,2,DEV-L-04456,IP-L-04456,509,0.9234,False
ACC-L-01629,105470.53,16782.34,11164.99,12,2,34.5,6.21,1,DEV-L-01629,IP-L-01629,309,0.8873,False
ACC-L-03322,86140.89,13645.84,10939.04,5,4,22.65,16.75,1,DEV-L-03322,IP-L-03322,501,0.9229,False
ACC-L-04607,53436.22,7768.48,6160.43,7,6,32.72,6.05,2,DEV-L-00107,IP-L-04607,321,0.9561,False
ACC-L-00953,65825.81,15378.87,8071.57,5,4,14.96,13.16,2,DEV-L-00953,IP-L-00953,420,0.9205,False
ACC-L-01740,30221.0,10166.95,7648.96,2,3,20.46,14.51,3,DEV-L-01740,IP-L-01740,528,0.8872,False
ACC-F-00024,30555.52,19856.62,16645.61,20,23,2.96,84.77,5,DEV-F-0007,IP-F-0048,123,0.716,True
ACC-L-04602,60084.18,20403.64,18937.62,6,7,26.61,5.55,1,DEV-L-00102,IP-L-04602,202,0.994,False
ACC-L-03852,83838.46,12213.56,6593.32,13,11,26.96,4.59,1,DEV-L-03852,IP-L-03852,722,0.9079,False
ACC-L-03917,44971.46,9371.39,4737.66,8,1,20.22,15.48,3,DEV-L-03917,IP-L-03917,142,0.8828,False
ACC-L-00512,56065.64,14825.47,9248.66,9,11,26.58,3.15,2,DEV-L-00512,IP-L-00512,702,0.9761,False
ACC-L-00625,61769.75,16607.48,8638.31,7,10,22.52,10.79,3,DEV-L-00625,IP-L-00625,110,0.9771,False
ACC-L-04492,47458.09,7570.65,4015.95,10,9,13.36,10.68,3,DEV-L-04492,IP-L-04492,508,0.939,False
ACC-L-00688,94132.11,25785.53,13726.06,12,5,13.22,10.69,2,DEV-L-00688,IP-L-00688,168,0.9613,False
ACC-L-02437,82606.05,13123.27,11627.19,7,5,16.52,14.87,2,DEV-L-02437,IP-L-02437,693,0.9377,False
ACC-L-03350,73714.15,20394.08,11389.19,3,8,17.99,7.1,2,DEV-L-03350,IP-L-03350,90,0.9541,False
ACC-L-02144,66249.1,19198.13,16329.07,9,8,34.95,3.14,2,DEV-L-02144,IP-L-02144,171,0.9464,False
ACC-L-04317,85796.32,24397.38,13214.01,8,10,34.3,8.83,1,DEV-L-04317,IP-L-04317,56,0.894,False
ACC-L-04730,107374.17,14074.78,12840.42,14,10,16.67,10.99,3,DEV-L-00230,IP-L-04730,780,0.9087,False
ACC-L-03874,52362.31,14796.81,10288.35,11,8,20.65,14.36,2,DEV-L-03874,IP-L-03874,614,0.9171,False
ACC-L-04314,55374.47,14455.57,10483.1,8,6,32.69,3.38,2,DEV-L-04314,IP-L-04314,368,0.9502,False
ACC-L-00135,91988.22,20668.79,16545.21,14,2,12.44,14.47,3,DEV-L-00135,IP-L-00135,162,0.9335,False
ACC-L-03627,117446.09,14874.03,9539.28,3,4,21.53,12.03,1,DEV-L-03627,IP-L-03627,200,0.9281,False
ACC-L-04120,119398.11,23560.72,14498.62,5,7,25.59,16.58,3,DEV-L-04120,IP-L-04120,678,0.9814,False
ACC-L-04319,94727.46,13526.8,11415.54,8,9,17.69,16.69,2,DEV-L-04319,IP-L-04319,126,0.9868,False
ACC-L-00286,91588.86,15083.12,10576.89,13,6,27.06,8.58,1,DEV-L-00286,IP-L-00286,149,0.9446,False
ACC-L-02041,29902.24,4407.34,2586.78,7,7,18.87,2.16,3,DEV-L-02041,IP-L-02041,431,0.9292,False
ACC-L-04415,70234.64,21885.91,14179.08,3,4,33.17,3.26,1,DEV-L-04415,IP-L-04415,418,0.8868,False
ACC-L-03624,64801.38,14338.04,12906.31,9,5,31.25,10.83,1,DEV-L-03624,IP-L-03624,436,0.9031,False
ACC-L-00686,79323.73,14146.42,8525.03,7,11,30.02,6.29,3,DEV-L-00686,IP-L-00686,789,0.9164,False
ACC-L-03487,30479.23,4488.35,3173.18,8,1,31.9,16.41,3,DEV-L-03487,IP-L-03487,385,0.9086,False
ACC-L-04478,72054.33,19714.32,16091.62,12,10,29.29,13.6,2,DEV-L-04478,IP-L-04478,613,0.9008,False
ACC-L-02110,76061.37,17848.01,10428.47,7,3,25.58,12.43,1,DEV-L-02110,IP-L-02110,397,0.987,False
ACC-L-03257,104712.43,27864.19,16053.19,7,6,12.85,15.43,2,DEV-L-03257,IP-L-03257,732,0.9247,False
ACC-F-00201,59618.16,99920.78,77359.97,10,18,1.59,93.71,10,DEV-F-0044,IP-F-0019,141,0.7374,True
ACC-L-02958,118665.58,34571.45,30788.14,12,1,15.93,4.91,3,DEV-L-02958,IP-L-02958,582,0.9365,False
ACC-L-01082,104946.15,22998.83,15653.03,10,5,27.99,14.92,1,DEV-L-01082,IP-L-01082,146,0.8922,False
ACC-L-02766,64910.2,10725.86,6012.54,3,7,23.34,7.99,3,DEV-L-02766,IP-L-02766,596,0.8807,False
ACC-L-03252,39393.33,5591.93,4438.99,11,9,26.07,13.37,1,DEV-L-03252,IP-L-03252,255,0.9344,False
ACC-L-02458,101289.38,34180.47,32433.73,4,9,34.56,12.42,3,DEV-L-02458,IP-L-02458,650,0.943,False
ACC-L-03771,102801.25,33276.54,25982.59,8,4,23.07,16.16,1,DEV-L-03771,IP-L-03771,62,0.9288,False
ACC-L-01604,93244.22,18664.3,14265.55,2,2,34.98,13.98,3,DEV-L-01604,IP-L-01604,656,0.9387,False
ACC-L-04219,101663.86,29308.42,22773.27,10,10,18.04,13.59,3,DEV-L-04219,IP-L-04219,63,0.8903,False
ACC-L-02622,118748.89,22042.58,16292.7,13,7,12.31,16.41,3,DEV-L-02622,IP-L-02622,454,0.8924,False
ACC-L-02780,69067.08,13399.51,12316.18,3,6,28.8,8.62,3,DEV-L-02780,IP-L-02780,534,0.9585,False
ACC-L-00955,62829.95,18695.17,9670.85,9,1,30.38,10.36,1,DEV-L-00955,IP-L-00955,129,0.9809,False
ACC-L-01395,84808.9,23320.98,13871.54,5,5,18.67,4.99,3,DEV-L-01395,IP-L-01395,730,0.9066,False
ACC-L-03167,115693.57,34893.41,30707.58,14,4,28.87,16.27,3,DEV-L-03167,IP-L-03167,82,0.9727,False
ACC-L-03226,31424.5,4877.64,2762.47,4,4,18.95,9.86,3,DEV-L-03226,IP-L-03226,313,0.8882,False
ACC-L-02611,112959.6,36884.47,32803.59,6,8,31.48,10.09,2,DEV-L-02611,IP-L-02611,268,0.9037,False
ACC-L-01542,119826.6,37127.71,33331.62,5,5,17.74,7.07,1,DEV-L-01542,IP-L-01542,553,0.9079,False
ACC-L-03547,29293.63,9584.1,8904.46,4,11,17.54,3.18,2,DEV-L-03547,IP-L-03547,460,0.9604,False
ACC-L-03118,71096.95,16825.44,9973.84,14,8,27.15,14.46,1,DEV-L-03118,IP-L-03118,499,0.902,False
ACC-L-03117,68606.57,17013.81,11993.55,5,5,24.85,16.77,3,DEV-L-03117,IP-L-03117,273,0.9243,False
ACC-L-03283,31632.62,10990.28,6735.15,14,9,34.29,14.69,2,DEV-L-03283,IP-L-03283,534,0.9382,False
ACC-L-03199,76464.39,26289.48,21596.38,14,1,33.07,11.21,2,DEV-L-03199,IP-L-03199,461,0.9965,False
ACC-L-00353,25257.27,7968.36,5349.96,8,7,12.18,9.87,1,DEV-L-00353,IP-L-00353,599,0.9049,False
ACC-L-02806,90604.63,24302.0,20024.44,11,11,13.41,15.07,2,DEV-L-02806,IP-L-02806,432,0.8835,False
ACC-L-04281,58815.93,9097.46,5944.06,13,6,23.56,16.35,1,DEV-L-04281,IP-L-04281,51,0.984,False
ACC-F-00126,24567.85,44109.35,36991.91,34,22,5.16,68.91,4,DEV-F-0012,IP-F-0068,104,0.8285,True
ACC-L-03626,42107.54,12900.78,12215.33,2,10,28.84,6.8,3,DEV-L-03626,IP-L-03626,355,0.9617,False
ACC-L-02685,113719.79,16380.26,13567.88,6,1,19.36,13.42,2,DEV-L-02685,IP-L-02685,495,0.9363,False
ACC-L-03281,55177.82,13960.64,8864.72,5,10,33.45,12.01,1,DEV-L-03281,IP-L-03281,171,0.9538,False
ACC-L-02480,52886.8,12082.55,7322.06,12,10,31.16,10.77,1,DEV-L-02480,IP-L-02480,55,0.9199,False
ACC-L-00577,105025.28,30976.11,17832.79,6,11,16.49,16.28,2,DEV-L-00577,IP-L-00577,236,0.9513,False
ACC-L-01389,65923.57,13026.85,10358.47,11,10,17.7,15.68,3,DEV-L-01389,IP-L-01389,382,0.945,False
ACC-L-00734,30823.39,7424.84,5371.8,2,9,33.17,9.05,3,DEV-L-00734,IP-L-00734,353,0.9517,False
ACC-L-03031,47809.06,9046.76,5740.84,13,1,34.01,16.42,3,DEV-L-03031,IP-L-03031,129,0.913,False
ACC-L-04721,36779.83,12283.29,7050.3,6,2,15.0,9.52,2,DEV-L-00221,IP-L-04721,233,0.9439,False
