account_id,declared_monthly_income,account_age_days,country_of_registration,avg_monthly_deposit,avg_monthly_withdrawal,deposit_income_ratio,num_deposits_30d,num_withdrawals_30d,deposit_withdraw_time_hours,net_flow_ratio,num_logins_30d,vpn_login_ratio,countries_accessed,high_risk_country_access,device_id,ip_address,kyc_doc_score,face_match_score,selfie_liveness_pass,shared_device_count,shared_ip_count,linked_account_count
ACC-009040,4356.577406919188,281,MX,6288.92,4642.19,1.4435471185863709,5,7,69.0,0.262,41,0.183,"[""MX"", ""IT""]",False,DEV-L06253,IP-L03385,0.664,0.893,True,2,1,3
ACC-009041,6460.46844973491,96,DE,7089.53,3568.67,1.0973706055361614,5,7,46.2,0.497,29,0.09,"[""ES""]",False,DEV-L01413,IP-L00044,0.722,0.897,True,0,3,3
ACC-009042,17110.768018144703,226,YY,12197.49,4982.95,0.7128545946228522,4,3,48.1,0.591,26,0.461,"[""BR"", ""US"", ""YY"", ""IN""]",True,DEV-L05236,IP-L06625,0.812,0.6,False,1,1,2
ACC-009043,3579.82635339065,190,SG,3069.97,1543.67,0.8575755844059935,6,3,24.0,0.497,15,0.131,"[""US"", ""XX""]",True,DEV-L08009,IP-L04014,0.549,0.728,True,1,6,7
ACC-009044,1643.6753162591208,138,BR,1473.97,643.41,0.896750465966303,9,5,24.0,0.563,35,0.101,"[""ZZ"", ""US"", ""YY"", ""BR""]",True,DEV-L08265,IP-L03018,0.889,0.782,True,0,2,2
ACC-009045,5027.425770918672,1063,DE,4428.12,1616.18,0.8807935675311116,6,8,24.0,0.635,35,0.088,"[""GB"", ""ZZ"", ""ES""]",True,DEV-L00472,IP-L05435,0.845,0.761,True,1,1,2
ACC-009046,4188.049323812833,367,DE,4728.96,2740.93,1.1291546642795276,2,4,61.2,0.42,35,0.242,"[""BR""]",False,DEV-L00052,IP-L02987,0.883,0.852,True,0,0,0
ACC-009047,3043.3681534939738,2500,FR,5152.59,2177.38,1.693056458308494,4,3,57.3,0.577,48,0.144,"[""DE"", ""ES"", ""SG""]",False,DEV-L02137,IP-L00827,0.804,0.823,True,1,2,3
ACC-009048,4635.81090830036,863,NL,3056.45,1036.32,0.6593129046546816,5,5,26.3,0.661,21,0.081,"[""MX"", ""US""]",False,DEV-L01248,IP-L04835,0.961,0.932,True,1,2,3
ACC-009049,1936.6186473032162,755,XX,7308.5,6427.47,3.7738446774403416,16,16,9.8,0.121,47,0.787,"[""DE"", ""SG"", ""FR"", ""CA"", ""GB"", ""XX""]",True,DEV-C01,IP-C01,0.339,0.632,True,49,51,100
ACC-009050,3314.9904639663223,469,AU,3486.55,2237.11,1.051752012608322,4,5,24.0,0.358,50,0.308,"[""NL"", ""SG"", ""ZZ"", ""FR""]",True,DEV-L08377,IP-L03442,0.991,0.79,True,1,1,2
ACC-009051,2668.1680679206643,1640,CA,2187.76,1323.11,0.8199480875403488,6,5,45.8,0.395,39,0.11,"[""ES""]",False,DEV-L03193,IP-L04928,0.413,0.942,True,0,2,2
ACC-009052,2448.781198241031,1406,MX,1970.88,799.1,0.8048418338066006,4,7,24.0,0.595,41,0.051,"[""BR"", ""IN"", ""CA"", ""NL""]",False,DEV-L07596,IP-L02916,0.829,0.84,True,0,0,0
ACC-009053,5119.981219963275,506,NL,7104.75,3913.34,1.387652181200232,5,6,81.4,0.449,30,0.122,"[""IN"", ""CA"", ""DE"", ""SG""]",False,DEV-L07051,IP-L05645,0.67,0.801,True,4,0,4
ACC-009054,7004.030010418542,165,AU,12433.52,10729.24,1.775194532114563,18,17,23.2,0.137,49,0.764,"[""SG"", ""MX"", ""IN"", ""XX"", ""FR"", ""CA"", ""YY""]",True,DEV-C10,IP-C10,0.526,0.309,True,49,49,98
ACC-009055,8690.350152594694,52,YY,13270.56,9716.21,1.5270460364477405,7,1,24.0,0.268,51,0.103,"[""US"", ""GB"", ""CA"", ""NL"", ""DE""]",False,DEV-L08041,IP-L04538,0.721,0.872,True,2,0,2
ACC-009056,6605.457954206363,194,DE,4630.02,3059.55,0.7009381642254566,7,7,24.015576831185818,0.339,41,0.232,"[""ES"", ""BR"", ""XX"", ""IN""]",True,DEV-L01358,IP-L01769,0.846,0.732,True,2,1,3
ACC-009057,6124.840361142934,508,IT,6598.74,5277.48,1.0773737205275722,8,3,24.0,0.2,36,0.214,"[""ZZ"", ""NL""]",True,DEV-L01192,IP-L02816,0.924,0.856,True,0,1,1
ACC-009058,12291.846090510531,97,SG,10179.63,6823.95,0.8281611212399986,8,4,89.2,0.33,30,0.201,"[""IT"", ""DE""]",False,DEV-L07025,IP-L04856,0.733,0.852,True,3,1,4
ACC-009059,3892.0577872841736,616,DE,2975.03,998.08,0.7643853690748413,8,7,24.0,0.665,46,0.211,"[""BR"", ""NL"", ""MX"", ""SG""]",False,DEV-L01042,IP-L05243,0.876,0.877,True,2,3,5
ACC-009060,10915.301423107241,449,BR,13498.17,10284.88,1.2366286155357207,6,6,51.4,0.238,42,0.386,"[""SG"", ""FR""]",False,DEV-L06755,IP-L06467,0.798,0.652,True,0,0,0
ACC-009061,5083.347507095028,353,BR,6973.21,3704.38,1.371774641217413,3,4,40.0,0.469,42,0.439,"[""FR"", ""IT"", ""DE""]",False,DEV-L01883,IP-L00540,0.629,0.711,True,2,0,2
ACC-009062,6428.505483184375,427,ES,10412.66,4503.23,1.6197631363296876,7,1,28.3,0.568,45,0.176,"[""US"", ""IT""]",False,DEV-L04801,IP-L04726,0.764,0.876,True,2,1,3
ACC-009063,12807.001981879343,36,DE,21808.44,6999.12,1.7028525482264782,2,7,29.8,0.679,21,0.173,"[""DE"", ""ZZ"", ""AU""]",True,DEV-L01688,IP-L06634,0.763,0.699,True,3,0,3
ACC-009064,10395.215751062959,1980,FR,14943.96,7388.49,1.4375809058439053,3,1,92.1,0.506,48,0.247,"[""CA"", ""FR"", ""XX"", ""IN""]",True,DEV-L07811,IP-L07018,0.89,0.928,True,3,3,6
ACC-009065,4526.164533914767,279,US,3226.51,2151.43,0.7128565068337595,4,3,24.0,0.333,41,0.135,"[""CA"", ""ES"", ""MX""]",False,DEV-L01407,IP-L07030,0.491,0.835,True,1,0,1
ACC-009066,6735.022865278165,480,SG,14248.85,11567.8,2.1156349489707815,7,3,37.1,0.188,37,0.16,"[""US"", ""CA"", ""SG"", ""FR""]",False,DEV-L04530,IP-L07928,0.645,0.913,True,0,2,2
ACC-009067,3893.834932619141,448,IN,2516.27,1227.17,0.6462201650988367,7,8,488.4,0.512,24,0.241,"[""FR"", ""ES"", ""BR"", ""IN"", ""DE""]",False,DEV-L04067,IP-L06206,0.87,0.907,True,2,1,3
ACC-009068,6653.680356053988,219,IT,9454.58,5715.23,1.4209544693366098,6,6,27.5,0.396,45,0.177,"[""GB"", ""US"", ""SG"", ""YY""]",True,DEV-L03232,IP-L08616,0.733,0.886,True,2,0,2
ACC-009069,7561.711492749693,444,DE,8525.2,3359.34,1.1274164804080864,8,4,24.0,0.606,45,0.13,"[""MX""]",False,DEV-L01594,IP-L05128,0.777,0.948,True,1,2,3
ACC-009070,3014.892262801662,147,GB,4845.47,2763.73,1.6071790288308598,4,6,38.9,0.43,22,0.062,"[""DE"", ""IN"", ""BR"", ""SG"", ""YY""]",True,DEV-L00348,IP-L01658,0.908,0.844,True,0,2,2
ACC-009071,4274.283894095372,367,BR,6937.08,3263.11,1.6229806754788045,3,8,30.3,0.53,45,0.057,"[""IT"", ""BR"", ""GB"", ""FR"", ""IN"", ""ZZ""]",True,DEV-L01819,IP-L06471,0.94,0.944,True,0,1,1
ACC-009072,15038.005883094884,432,ES,10664.52,4133.09,0.7091713723936725,9,3,24.0,0.612,47,0.337,"[""SG"", ""XX""]",True,DEV-L04008,IP-L06043,0.829,0.885,True,1,2,3
ACC-009073,5569.815601736553,300,DE,6051.18,3594.92,1.086424203804697,10,10,31.7,0.406,42,0.239,"[""ES"", ""AU""]",False,DEV-L03912,IP-L00357,0.965,0.979,True,1,1,2
ACC-009074,6725.259735348675,428,FR,5778.22,5031.47,0.8591815590425769,6,0,24.0,0.129,26,0.034,"[""YY"", ""NL"", ""XX"", ""IN""]",True,DEV-L01190,IP-L04564,0.558,0.872,True,1,0,1
ACC-009075,5300.940068353772,763,ES,2518.98,1679.09,0.4751941928871891,8,4,24.0,0.333,24,0.177,"[""NL"", ""MX"", ""BR"", ""CA""]",False,DEV-L03409,IP-L08243,0.718,0.671,True,0,2,2
ACC-009076,2639.3076074415612,1279,GB,2009.77,1468.63,0.761475886964139,4,3,58.6,0.269,34,0.17,"[""NL"", ""CA""]",False,DEV-L01908,IP-L03646,0.754,0.605,True,2,4,6
ACC-009077,1412.9636165470376,2500,AU,1152.86,498.5,0.8159154369151025,10,3,24.0,0.568,19,0.508,"[""MX"", ""ES"", ""BR"", ""FR"", ""NL""]",False,DEV-L02377,IP-L04336,0.95,0.946,True,3,0,3
ACC-009078,6499.536310812318,771,US,10772.38,5997.7,1.6574072246732359,9,4,24.0,0.443,40,0.601,"[""YY"", ""AU"", ""ES""]",True,DEV-L01625,IP-L05418,0.791,0.92,True,1,1,2
ACC-009079,1973.8945431406162,300,DE,2009.01,1655.45,1.017788856363126,3,4,139.4,0.176,18,0.041,"[""SG"", ""FR""]",False,DEV-L06354,IP-L01389,0.679,0.871,True,0,0,0
ACC-009080,4422.392109969048,129,MX,7821.97,4369.29,1.7687201271194124,8,4,24.0,0.441,56,0.082,"[""XX"", ""AU""]",True,DEV-L06501,IP-L00710,0.785,0.98,True,1,1,2
ACC-009081,6638.337619301594,242,YY,9832.01,4767.86,1.4810949753756213,8,3,60.1,0.515,39,0.104,"[""BR"", ""XX"", ""YY""]",True,DEV-L01320,IP-L07906,0.799,0.914,True,0,2,2
ACC-009082,4113.034004091895,103,XX,4710.93,1860.53,1.1453660690673977,6,6,524.1,0.605,57,0.348,"[""GB"", ""DE"", ""SG""]",False,DEV-L04445,IP-L04831,0.937,0.728,True,3,0,3
ACC-009083,2944.879306060471,302,NL,2500.54,1623.19,0.8491148993798385,5,6,24.0,0.351,35,0.354,"[""US"", ""MX"", ""SG"", ""BR""]",False,DEV-L06984,IP-L08592,0.796,0.928,True,2,1,3
ACC-009084,5973.027663420166,542,CA,5232.72,1792.34,0.876057580165595,10,5,41.8,0.657,34,0.059,"[""MX"", ""CA""]",False,DEV-L05594,IP-L07171,0.619,0.881,True,0,0,0
ACC-009085,3719.3828402272766,584,IN,2937.03,1212.13,0.7896559619395935,7,7,24.0,0.587,13,0.204,"[""ES"", ""AU""]",False,DEV-L01887,IP-L03685,0.924,0.963,True,0,1,1
ACC-009086,8666.605726061032,489,DE,14924.78,6288.23,1.7221023266588997,6,2,66.9,0.579,30,0.433,"[""FR"", ""DE"", ""AU""]",False,DEV-L03771,IP-L05100,0.779,0.821,True,2,0,2
ACC-009087,4744.440136798344,495,DE,3324.97,1073.55,0.7008137236068966,7,7,209.9,0.677,43,0.146,"[""FR"", ""AU"", ""DE"", ""ZZ""]",True,DEV-L03487,IP-L05910,0.756,0.948,True,1,0,1
ACC-009088,5294.025251986513,548,AU,4936.63,1758.5,0.9324902164646427,2,3,91.8,0.644,14,0.153,"[""IT"", ""DE"", ""IN"", ""ZZ""]",True,DEV-L04733,IP-L03169,0.698,0.775,True,1,0,1
ACC-009089,9857.721683905034,1377,FR,9181.7,5089.64,0.9314224054250344,4,2,160.7,0.446,44,0.221,"[""US"", ""IN""]",False,DEV-L01393,IP-L05239,0.786,0.89,True,1,2,3
ACC-009090,4164.348008160923,159,YY,10278.9,3131.01,2.4683092592722344,7,5,50.6,0.695,30,0.129,"[""US"", ""XX"", ""IT"", ""SG""]",True,DEV-L00855,IP-L02754,0.669,0.783,True,2,1,3
ACC-009091,2403.145603952583,202,YY,3789.78,2189.25,1.5770081830644214,3,2,24.0,0.422,44,0.098,"[""NL"", ""MX"", ""GB"", ""IN""]",False,DEV-L03687,IP-L01116,0.759,0.893,True,1,2,3
ACC-009092,2080.66457281592,1905,NL,1933.18,1704.04,0.9291149446945898,8,4,24.0,0.119,25,0.083,"[""GB"", ""NL""]",False,DEV-L00733,IP-L02921,0.886,0.9,True,2,4,6
ACC-009093,5703.0599757375485,205,FR,4144.71,2375.53,0.7267523176207229,4,6,84.2,0.427,17,0.4,"[""SG"", ""CA"", ""XX"", ""ES""]",True,DEV-L03498,IP-L04717,0.877,0.871,True,0,1,1
ACC-009094,5531.787392191068,1551,IT,3929.03,3090.46,0.7102638463617296,7,7,365.7,0.213,25,0.1,"[""NL""]",False,DEV-L05473,IP-L02513,0.785,0.883,True,1,0,1
ACC-009095,5580.858614156116,1468,CA,9214.85,2779.52,1.65115277370059,8,6,54.6,0.698,43,0.222,"[""BR"", ""SG"", ""ES"", ""YY""]",True,DEV-L03515,IP-L02316,0.881,0.8,True,1,0,1
ACC-009096,3120.5050936777966,134,YY,6962.71,6055.43,2.231276685123343,15,15,7.3,0.13,43,0.895,"[""CA"", ""XX"", ""BR"", ""GB"", ""US"", ""SG"", ""MX""]",True,DEV-C06,IP-C06,0.3,0.25,False,49,53,102
ACC-009097,4586.076009734846,518,AU,3822.56,2200.86,0.8335148800451762,7,8,256.5,0.424,29,0.247,"[""US"", ""AU"", ""XX"", ""BR""]",True,DEV-L02167,IP-L03028,0.694,0.949,True,2,0,2
ACC-009098,19887.3561566507,728,ZZ,17608.03,8373.15,0.8853879774637728,4,4,24.0,0.524,23,0.154,"[""MX""]",False,DEV-L04231,IP-L03148,0.964,0.96,True,3,0,3
ACC-009099,7307.957602716375,2500,MX,9681.44,2926.42,1.3247807414964612,10,2,46.0,0.698,46,0.088,"[""BR"", ""IT"", ""XX""]",True,DEV-L00000,IP-L08268,0.587,0.806,True,0,2,2
ACC-009100,5153.224295439344,527,SG,12826.86,11077.75,2.4890933546424523,15,13,6.1,0.136,49,0.677,"[""BR"", ""US"", ""IT"", ""ZZ"", ""YY"", ""NL"", ""XX""]",True,DEV-C12,IP-C12,0.473,0.409,True,49,54,103
ACC-009101,1955.0747278644885,369,FR,1911.41,1463.83,0.9776685069199363,6,2,63.0,0.234,37,0.199,"[""MX"", ""US""]",False,DEV-L07611,IP-L02628,0.756,0.97,True,3,2,5
ACC-009102,9175.503164976346,44,CA,30403.37,30255.7,3.313536903888862,12,12,13.1,0.005,36,0.904,"[""IN"", ""FR"", ""CA"", ""GB"", ""XX"", ""YY""]",True,DEV-C05,IP-C05,0.354,0.564,False,49,46,95
ACC-009103,10408.4483930812,194,IT,8058.85,6221.68,0.7742605776217636,6,8,24.0,0.228,16,0.121,"[""NL""]",False,DEV-L00573,IP-L01548,0.657,0.98,True,1,1,2
ACC-009104,11497.36137646827,407,AU,12298.04,10110.64,1.069640079432713,6,1,87.2,0.178,20,0.094,"[""FR"", ""IN""]",False,DEV-L06045,IP-L03492,0.817,0.767,True,1,0,1
ACC-009105,9813.304185125513,46,AU,13915.37,10472.12,1.4180101772515576,13,4,122.0,0.247,19,0.388,"[""SG"", ""GB""]",False,DEV-L07839,IP-L05689,0.707,0.754,True,0,1,1
ACC-009106,3041.700743790007,2500,ES,2142.28,1684.04,0.7043040558212127,9,6,26.2,0.214,20,0.097,"[""NL"", ""IN""]",False,DEV-L05416,IP-L05383,0.707,0.875,True,1,2,3
ACC-009107,5201.17979621131,2019,US,4006.39,2801.71,0.7702840310009009,6,2,24.0,0.301,33,0.239,"[""US""]",False,DEV-L04538,IP-L01186,0.917,0.765,True,1,1,2
ACC-009108,6585.160139591069,398,NL,11293.94,8744.46,1.7150586092957092,1,6,29.0,0.226,40,0.247,"[""IT"", ""CA"", ""AU"", ""MX""]",False,DEV-L02678,IP-L03794,0.874,0.797,True,1,2,3
ACC-009109,11212.546147449157,160,IN,11501.07,9432.34,1.025732263446328,5,5,101.3,0.18,22,0.042,"[""ZZ"", ""SG"", ""IT""]",True,DEV-L08048,IP-L04602,0.573,0.607,True,2,0,2
ACC-009110,5691.811823503741,152,IN,4223.16,2599.69,0.7419716094202357,8,9,24.0,0.384,31,0.25,"[""IT"", ""XX"", ""GB""]",True,DEV-L04450,IP-L03957,0.661,0.824,True,0,1,1
ACC-009111,3737.6090234271055,722,CA,2635.63,2105.89,0.7051649418513408,8,5,24.0,0.201,21,0.319,"[""IT"", ""CA""]",False,DEV-L00278,IP-L02591,0.834,0.741,True,0,3,3
ACC-009112,2651.58329666536,163,FR,4297.8,3326.37,1.6208439437746522,4,5,24.0,0.226,43,0.337,"[""DE""]",False,DEV-L00354,IP-L02242,0.949,0.917,True,0,1,1
ACC-009113,7070.449356828364,120,SG,5466.43,2278.31,0.7731380697275805,7,1,24.0,0.583,33,0.128,"[""IN""]",False,DEV-L02480,IP-L00557,0.924,0.972,True,1,2,3
ACC-009114,1498.8739116016911,103,CA,2316.38,1094.17,1.5454166317651357,5,4,94.7,0.528,17,0.108,"[""DE"", ""YY"", ""XX""]",True,DEV-L00161,IP-L06244,0.862,0.941,True,0,1,1
ACC-009115,5068.70498601254,451,NL,6074.89,5020.07,1.19850970215333,7,5,24.0,0.174,21,0.157,"[""MX"", ""DE""]",False,DEV-L03544,IP-L03777,0.699,0.838,True,2,1,3
ACC-009116,10222.029973055933,516,IT,8364.04,4498.07,0.8182370083134716,10,5,24.0,0.462,42,0.204,"[""YY"", ""DE"", ""GB""]",True,DEV-L01992,IP-L01032,0.666,0.82,True,2,2,4
ACC-009117,6683.935206845238,2500,IN,5731.98,5149.15,0.8575749559499022,4,2,24.0,0.102,37,0.398,"[""GB"", ""XX"", ""ES"", ""US"", ""DE""]",True,DEV-L06016,IP-L04919,0.827,0.794,True,0,1,1
ACC-009118,6731.232122399515,209,GB,5401.36,3759.08,0.8024323302206855,1,7,24.0,0.304,27,0.134,"[""MX""]",False,DEV-L01833,IP-L00991,0.838,0.774,True,1,0,1
ACC-009119,2547.4334982321284,707,YY,2625.95,861.1,1.0308222810268162,1,6,24.0,0.672,42,0.125,"[""NL""]",False,DEV-L06346,IP-L01783,0.909,0.884,True,2,3,5
ACC-009120,2208.441845499338,201,MX,3529.47,1877.79,1.5981729683510566,4,3,31.1,0.468,25,0.197,"[""NL"", ""MX"", ""GB""]",False,DEV-L01184,IP-L01668,0.682,0.6858660096858951,True,2,0,2
ACC-009121,4142.970773498839,170,SG,4777.83,3702.92,1.1532377698402938,5,9,24.0,0.225,28,0.26,"[""XX"", ""ZZ""]",True,DEV-L00571,IP-L04300,0.865,0.928,True,1,3,4
ACC-009122,2921.5642456933238,634,YY,1907.44,994.67,0.6528826327401067,6,4,24.0,0.479,38,0.323,"[""XX"", ""NL""]",True,DEV-L07323,IP-L08499,0.9,0.852,True,1,1,2
ACC-009123,1613.1961231087314,182,NL,3568.57,3150.19,2.212111728367736,19,19,19.8,0.117,21,0.577,"[""XX"", ""AU"", ""IT"", ""ES"", ""YY"", ""ZZ""]",True,DEV-C03,IP-C03,0.371,0.25,True,49,51,100
ACC-009124,7414.406147394649,341,FR,12467.9,6314.88,1.681578248336735,7,3,361.7,0.494,46,0.369,"[""GB"", ""BR""]",False,DEV-L07540,IP-L05579,0.908,0.943,True,2,1,3
ACC-009125,6454.24304091832,110,DE,15428.44,7677.26,2.390433481516556,13,7,36.5,0.502,39,0.34,"[""US"", ""ZZ"", ""ES"", ""IT""]",True,DEV-L05691,IP-L01959,0.38,0.765,True,1,1,2
ACC-009126,4025.740223704267,882,GB,2689.84,1120.0,0.6681599609310309,7,5,37.2,0.584,16,0.073,"[""MX"", ""GB"", ""BR"", ""IN""]",False,DEV-L05126,IP-L03762,0.806,0.891,True,0,0,0
ACC-009127,4277.1919830172665,688,NL,2147.74,888.47,0.5021379896693026,7,1,24.0,0.586,24,0.067,"[""ZZ"", ""AU""]",True,DEV-L01675,IP-L00033,0.953,0.969,True,1,1,2
ACC-009128,3734.9095870567403,753,DE,3787.61,2940.86,1.0141111978241113,5,3,41.6,0.224,36,0.057,"[""AU""]",False,DEV-L02799,IP-L07496,0.755,0.96,True,0,3,3
ACC-009129,6537.547696559136,2409,AU,6593.86,4413.43,1.0086142986648858,8,6,30.4,0.331,28,0.215,"[""IT"", ""YY""]",True,DEV-L06923,IP-L02685,0.966,0.965,True,0,1,1
ACC-009130,22781.39004612033,169,BR,30232.57,14027.45,1.3270732278572979,9,7,79.4,0.536,25,0.067,"[""AU"", ""XX""]",True,DEV-L04501,IP-L07597,0.743,0.886,True,0,3,3
ACC-009131,3321.900931588076,859,XX,3495.76,2690.39,1.0523381072685631,6,7,99.7,0.23,21,0.216,"[""MX"", ""BR""]",False,DEV-L04388,IP-L06022,0.875,0.997,True,1,1,2
ACC-009132,3095.807626999976,764,YY,2482.08,1631.64,0.8017543241880565,12,3,24.0,0.343,40,0.331,"[""US""]",False,DEV-L07247,IP-L03643,0.79,0.872,True,3,1,4
ACC-009133,5378.070109408909,397,YY,3823.33,2241.22,0.7109114108990096,4,6,40.7,0.414,52,0.079,"[""YY"", ""BR"", ""FR"", ""DE"", ""CA""]",True,DEV-L05987,IP-L08798,0.756,0.921,True,0,1,1
ACC-009134,2656.1516746585794,437,MX,2633.03,1766.78,0.9912944127631254,5,2,24.0,0.329,36,0.06,"[""IT""]",False,DEV-L01333,IP-L04008,0.671,0.906,True,1,0,1
ACC-009135,6803.378291254532,626,FR,10125.06,4885.13,1.4882396267581277,4,2,108.2,0.518,47,0.061,"[""AU"", ""YY"", ""ZZ"", ""FR""]",True,DEV-L03733,IP-L02086,0.802,0.85,True,1,4,5
ACC-009136,19433.13836655919,754,DE,15700.26,11691.99,0.8079116649981778,7,2,717.1,0.255,40,0.176,"[""AU"", ""NL"", ""DE"", ""BR"", ""US"", ""IT""]",False,DEV-L01952,IP-L03710,0.624,0.6,True,1,0,1
ACC-009137,16832.079138877194,183,BR,21013.02,9282.01,1.2483913422695483,3,3,39.9,0.558,20,0.266,"[""MX"", ""XX"", ""IT"", ""AU""]",True,DEV-L08263,IP-L01774,0.934,0.844,True,2,2,4
ACC-009138,3817.282711243229,1061,GB,3062.25,1941.58,0.8022064182909432,8,6,109.8,0.366,44,0.343,"[""BR"", ""IN""]",False,DEV-L04664,IP-L05059,0.53,0.929,True,2,3,5
ACC-009139,2797.9804151042895,706,BR,2124.97,1713.71,0.759464382099188,7,6,57.9,0.194,12,0.168,"[""DE"", ""SG"", ""BR""]",False,DEV-L06471,IP-L06113,0.893,0.663,True,1,0,1
ACC-009140,9048.372108773983,221,XX,13080.5,8026.66,1.4456192097903355,9,2,24.0,0.386,25,0.033,"[""GB"", ""ES"", ""IT"", ""DE"", ""SG"", ""BR""]",False,DEV-L08344,IP-L05374,0.745,0.89,True,1,1,2
ACC-009141,7875.183605574394,618,ES,12799.6,7736.35,1.6253082323005703,7,2,55.4,0.396,31,0.149,"[""NL"", ""GB"", ""FR"", ""SG"", ""ZZ""]",True,DEV-L03663,IP-L06694,0.623,0.898,True,0,1,1
ACC-009142,6539.218161145687,657,US,7089.28,4882.59,1.0841180653518518,6,5,135.0,0.311,36,0.303,"[""ES""]",False,DEV-L06160,IP-L07142,0.85,0.919,True,1,0,1
ACC-009143,4481.373164212296,634,ES,3020.69,1475.17,0.6740542688474528,5,6,24.0,0.512,23,0.019,"[""CA"", ""MX""]",False,DEV-L06870,IP-L06308,0.747,0.839,True,0,0,0
ACC-009144,6778.287610794663,396,US,5255.31,4695.41,0.7753160009157085,1,5,179.5,0.107,33,0.558960243765124,"[""IN"", ""US""]",False,DEV-L03145,IP-L08143,0.787,0.875,True,1,1,2
ACC-009145,4276.373091662161,159,GB,2383.31,1717.94,0.55732041680119,5,5,208.5,0.279,31,0.412,"[""YY"", ""FR"", ""NL"", ""IT"", ""GB""]",True,DEV-L05393,IP-L04082,0.64,0.814,True,2,0,2
ACC-009146,7318.982278335886,176,AU,8930.55,4478.76,1.220190753420738,4,3,124.8,0.498,25,0.232,"[""CA""]",False,DEV-L01537,IP-L08092,0.747,0.818,True,0,0,0
ACC-009147,6029.156443928555,2140,NL,5558.91,3783.53,0.9220042751711184,4,3,24.0,0.319,47,0.35,"[""MX"", ""IN""]",False,DEV-L07738,IP-L08992,0.84,0.834,True,3,4,7
ACC-009148,4659.4202262967265,434,US,4654.42,3848.34,0.9989276003480552,6,6,24.0,0.173,22,0.355,"[""XX"", ""NL"", ""BR""]",True,DEV-L03666,IP-L00937,0.905,0.815,True,1,3,4
ACC-009149,1867.592525251094,123,AU,7565.23,6936.66,4.050795023345719,12,10,1.4,0.083,37,0.883,"[""XX"", ""MX"", ""BR"", ""FR"", ""IT"", ""US"", ""ZZ""]",True,DEV-C11,IP-C11,0.626,0.25,True,49,43,92
ACC-009150,2391.530355538381,438,ZZ,3131.24,2714.33,1.3093022769819394,7,3,105.8,0.133,33,0.089,"[""CA"", ""US""]",False,DEV-L07202,IP-L01974,0.879,0.718,True,0,0,0
ACC-009151,8099.689450457792,141,ES,5726.82,2247.22,0.7070416628110687,3,4,24.0,0.608,36,0.166,"[""YY"", ""AU""]",True,DEV-L01258,IP-L07052,0.766,0.666,True,2,0,2
ACC-009152,8484.830424951548,711,XX,11169.31,5483.74,1.3163852239949825,6,4,24.0,0.509,44,0.253,"[""IT""]",False,DEV-L02753,IP-L05794,0.862,0.877,True,1,0,1
ACC-009153,2983.8030861691673,444,NL,4907.02,4254.0,1.644552476574969,5,4,24.0,0.133,24,0.22,"[""SG"", ""FR""]",False,DEV-L00419,IP-L08844,0.706,0.844,True,1,2,3
ACC-009154,2865.9509723968736,1015,ES,1722.09,1189.83,0.6008781326529365,2,2,24.0,0.309,50,0.013,"[""IT"", ""ES"", ""GB"", ""FR"", ""BR""]",False,DEV-L00867,IP-L08365,0.941,0.873,True,1,0,1
ACC-009155,3040.7924030203017,530,ZZ,13651.08,12369.82,4.4893163851221445,17,17,4.5,0.094,45,0.372,"[""ES"", ""BR"", ""US"", ""SG"", ""ZZ""]",True,DEV-C12,IP-C12,0.499,0.383,True,49,54,103
ACC-009156,8309.103995557834,242,NL,10716.38,4853.52,1.2897148732852086,8,3,24.0,0.547,15,0.223,"[""IT"", ""US"", ""XX""]",True,DEV-L08004,IP-L04732,0.774,0.959,True,0,1,1
ACC-009157,5083.874973645194,59,US,5659.72,4217.73,1.1132683951169056,6,9,164.0,0.255,28,0.135,"[""IT"", ""MX"", ""ZZ"", ""YY""]",True,DEV-L04592,IP-L02242,0.915,0.862,False,0,1,1
ACC-009158,2674.2327405460132,847,ZZ,3452.74,2102.97,1.2911145874529408,12,1,24.0,0.391,29,0.194,"[""AU"", ""ZZ""]",True,DEV-L01512,IP-L05616,0.936,0.572,True,0,1,1
ACC-009159,9093.368739519268,565,AU,10993.16,7590.31,1.2089202553625444,5,3,182.2,0.31,39,0.351,"[""ES"", ""YY"", ""CA"", ""US""]",True,DEV-L00023,IP-L02337,0.903,0.83,True,2,2,4
ACC-009160,3845.424746151953,230,MX,3076.83,1968.43,0.8001263173166715,5,7,59.6,0.36,27,0.135,"[""US"", ""YY"", ""ES"", ""DE"", ""MX"", ""SG""]",True,DEV-L08022,IP-L04726,0.875,0.803,True,0,1,1
ACC-009161,3204.779734233302,628,MX,4392.57,3245.09,1.370630009201844,8,3,96.2,0.261,30,0.045,"[""AU"", ""YY"", ""NL"", ""US""]",True,DEV-L04133,IP-L06529,0.921,0.674,True,2,0,2
ACC-009162,10190.625409893568,147,DE,8236.35,3486.77,0.8082284924109426,4,4,65.8,0.577,24,0.052,"[""YY"", ""US"", ""XX"", ""AU""]",True,DEV-L04177,IP-L08185,0.878,0.879,True,1,0,1
ACC-009163,2916.436149178442,2500,FR,3661.08,3241.33,1.2553266543044421,4,4,37.0,0.115,35,0.068,"[""CA"", ""YY"", ""US"", ""ES""]",True,DEV-L06812,IP-L06217,0.542,0.733,True,0,0,0
